lamda	 DiffPhase
402.502010 -1.993741e-05 
402.508010 -1.993677e-05 
402.514010 -1.993612e-05 
402.520010 -1.993547e-05 
402.526010 -1.993482e-05 
402.532010 -1.993416e-05 
402.538010 -1.993350e-05 
402.544010 -1.993283e-05 
402.550010 -1.993216e-05 
402.556010 -1.993149e-05 
402.562010 -1.993081e-05 
402.568010 -1.993013e-05 
402.574010 -1.992945e-05 
402.580010 -1.992876e-05 
402.586010 -1.992807e-05 
402.592010 -1.992737e-05 
402.598010 -1.992667e-05 
402.604010 -1.992597e-05 
402.610010 -1.992527e-05 
402.616010 -1.992456e-05 
402.622010 -1.992384e-05 
402.628010 -1.992313e-05 
402.634010 -1.992241e-05 
402.640010 -1.992169e-05 
402.646010 -1.992096e-05 
402.652010 -1.992023e-05 
402.658010 -1.991949e-05 
402.664010 -1.991876e-05 
402.670010 -1.991802e-05 
402.676010 -1.991727e-05 
402.682010 -1.991653e-05 
402.688010 -1.991577e-05 
402.694010 -1.991502e-05 
402.700010 -1.991426e-05 
402.706010 -1.991350e-05 
402.712010 -1.991274e-05 
402.718010 -1.991197e-05 
402.724010 -1.991120e-05 
402.730010 -1.991042e-05 
402.736010 -1.990964e-05 
402.742010 -1.990886e-05 
402.748010 -1.990808e-05 
402.754010 -1.990729e-05 
402.760010 -1.990650e-05 
402.766010 -1.990570e-05 
402.772010 -1.990490e-05 
402.778010 -1.990410e-05 
402.784010 -1.990330e-05 
402.790010 -1.990249e-05 
402.796010 -1.990168e-05 
402.802010 -1.990086e-05 
402.808010 -1.990004e-05 
402.814010 -1.989922e-05 
402.820010 -1.989840e-05 
402.826010 -1.989757e-05 
402.832010 -1.989674e-05 
402.838010 -1.989591e-05 
402.844010 -1.989507e-05 
402.850010 -1.989423e-05 
402.856010 -1.989339e-05 
402.862010 -1.989254e-05 
402.868010 -1.989169e-05 
402.874010 -1.989084e-05 
402.880010 -1.988999e-05 
402.886010 -1.988913e-05 
402.892010 -1.988827e-05 
402.898010 -1.988740e-05 
402.904010 -1.988654e-05 
402.910010 -1.988567e-05 
402.916010 -1.988479e-05 
402.922010 -1.988392e-05 
402.928010 -1.988304e-05 
402.934010 -1.988216e-05 
402.940010 -1.988127e-05 
402.946010 -1.988039e-05 
402.952010 -1.987950e-05 
402.958010 -1.987860e-05 
402.964010 -1.987771e-05 
402.970010 -1.987681e-05 
402.976010 -1.987591e-05 
402.982010 -1.987500e-05 
402.988010 -1.987410e-05 
402.994010 -1.987319e-05 
403.000010 -1.987228e-05 
403.006010 -1.987136e-05 
403.012010 -1.987045e-05 
403.018010 -1.986953e-05 
403.024010 -1.986860e-05 
403.030010 -1.986768e-05 
403.036010 -1.986675e-05 
403.042010 -1.986582e-05 
403.048010 -1.986489e-05 
403.054010 -1.986395e-05 
403.060010 -1.986302e-05 
403.066010 -1.986208e-05 
403.072010 -1.986113e-05 
403.078010 -1.986019e-05 
403.084010 -1.985924e-05 
403.090010 -1.985829e-05 
403.096010 -1.985734e-05 
403.102010 -1.985639e-05 
403.108010 -1.985543e-05 
403.114010 -1.985447e-05 
403.120010 -1.985351e-05 
403.126010 -1.985255e-05 
403.132010 -1.985158e-05 
403.138010 -1.985062e-05 
403.144010 -1.984965e-05 
403.150010 -1.984868e-05 
403.156010 -1.984770e-05 
403.162010 -1.984673e-05 
403.168010 -1.984575e-05 
403.174010 -1.984477e-05 
403.180010 -1.984379e-05 
403.186010 -1.984280e-05 
403.192010 -1.984182e-05 
403.198010 -1.984083e-05 
403.204010 -1.983984e-05 
403.210010 -1.983885e-05 
403.216010 -1.983786e-05 
403.222010 -1.983686e-05 
403.228010 -1.983587e-05 
403.234010 -1.983487e-05 
403.240010 -1.983387e-05 
403.246010 -1.983286e-05 
403.252010 -1.983186e-05 
403.258010 -1.983086e-05 
403.264010 -1.982985e-05 
403.270010 -1.982884e-05 
403.276010 -1.982783e-05 
403.282010 -1.982682e-05 
403.288010 -1.982580e-05 
403.294010 -1.982479e-05 
403.300010 -1.982377e-05 
403.306010 -1.982275e-05 
403.312010 -1.982174e-05 
403.318010 -1.982071e-05 
403.324010 -1.981969e-05 
403.330010 -1.981867e-05 
403.336010 -1.981764e-05 
403.342010 -1.981662e-05 
403.348010 -1.981559e-05 
403.354010 -1.981456e-05 
403.360010 -1.981353e-05 
403.366010 -1.981250e-05 
403.372010 -1.981147e-05 
403.378010 -1.981044e-05 
403.384010 -1.980940e-05 
403.390010 -1.980837e-05 
403.396010 -1.980733e-05 
403.402010 -1.980629e-05 
403.408010 -1.980525e-05 
403.414010 -1.980421e-05 
403.420010 -1.980317e-05 
403.426010 -1.980213e-05 
403.432010 -1.980109e-05 
403.438010 -1.980004e-05 
403.444010 -1.979900e-05 
403.450010 -1.979796e-05 
403.456010 -1.979691e-05 
403.462010 -1.979586e-05 
403.468010 -1.979482e-05 
403.474010 -1.979377e-05 
403.480010 -1.979272e-05 
403.486010 -1.979167e-05 
403.492010 -1.979062e-05 
403.498010 -1.978957e-05 
403.504010 -1.978852e-05 
403.510010 -1.978747e-05 
403.516010 -1.978641e-05 
403.522010 -1.978536e-05 
403.528010 -1.978431e-05 
403.534010 -1.978326e-05 
403.540010 -1.978220e-05 
403.546010 -1.978115e-05 
403.552010 -1.978009e-05 
403.558010 -1.977904e-05 
403.564010 -1.977798e-05 
403.570010 -1.977693e-05 
403.576010 -1.977587e-05 
403.582010 -1.977482e-05 
403.588010 -1.977376e-05 
403.594010 -1.977270e-05 
403.600010 -1.977165e-05 
403.606010 -1.977059e-05 
403.612010 -1.976953e-05 
403.618010 -1.976848e-05 
403.624010 -1.976742e-05 
403.630010 -1.976637e-05 
403.636010 -1.976531e-05 
403.642010 -1.976425e-05 
403.648010 -1.976320e-05 
403.654010 -1.976214e-05 
403.660010 -1.976108e-05 
403.666010 -1.976003e-05 
403.672010 -1.975897e-05 
403.678010 -1.975792e-05 
403.684010 -1.975686e-05 
403.690010 -1.975581e-05 
403.696010 -1.975475e-05 
403.702010 -1.975370e-05 
403.708010 -1.975265e-05 
403.714010 -1.975159e-05 
403.720010 -1.975054e-05 
403.726010 -1.974949e-05 
403.732010 -1.974844e-05 
403.738010 -1.974739e-05 
403.744010 -1.974634e-05 
403.750010 -1.974529e-05 
403.756010 -1.974424e-05 
403.762010 -1.974319e-05 
403.768010 -1.974214e-05 
403.774010 -1.974109e-05 
403.780010 -1.974005e-05 
403.786010 -1.973900e-05 
403.792010 -1.973796e-05 
403.798010 -1.973691e-05 
403.804010 -1.973587e-05 
403.810010 -1.973483e-05 
403.816010 -1.973378e-05 
403.822010 -1.973274e-05 
403.828010 -1.973170e-05 
403.834010 -1.973066e-05 
403.840010 -1.972963e-05 
403.846010 -1.972859e-05 
403.852010 -1.972755e-05 
403.858010 -1.972652e-05 
403.864010 -1.972549e-05 
403.870010 -1.972445e-05 
403.876010 -1.972342e-05 
403.882010 -1.972239e-05 
403.888010 -1.972136e-05 
403.894010 -1.972034e-05 
403.900010 -1.971931e-05 
403.906010 -1.971829e-05 
403.912010 -1.971726e-05 
403.918010 -1.971624e-05 
403.924010 -1.971522e-05 
403.930010 -1.971420e-05 
403.936010 -1.971318e-05 
403.942010 -1.971216e-05 
403.948010 -1.971115e-05 
403.954010 -1.971014e-05 
403.960010 -1.970912e-05 
403.966010 -1.970811e-05 
403.972010 -1.970710e-05 
403.978010 -1.970610e-05 
403.984010 -1.970509e-05 
403.990010 -1.970409e-05 
403.996010 -1.970308e-05 
404.002010 -1.970208e-05 
404.008010 -1.970108e-05 
404.014010 -1.970009e-05 
404.020010 -1.969909e-05 
404.026010 -1.969810e-05 
404.032010 -1.969710e-05 
404.038010 -1.969611e-05 
404.044010 -1.969513e-05 
404.050010 -1.969414e-05 
404.056010 -1.969316e-05 
404.062010 -1.969217e-05 
404.068010 -1.969119e-05 
404.074010 -1.969021e-05 
404.080010 -1.968924e-05 
