lamda	 Trans	 TransPhase	 Ref	 RefPhase
709.990010 3.056117e-01 -27.637276 0.694388 -66.932337 
710.020010 2.927384e-01 -48.029462 0.707262 -87.326666 
710.050010 5.249779e-01 -75.200074 0.475022 -114.499420 
710.080010 9.975418e-01 -132.642067 0.002458 8.056445 
710.110010 4.853772e-01 173.224977 0.514623 -46.078653 
710.140010 2.862156e-01 147.498841 0.713784 -71.806930 
710.170010 3.167796e-01 126.971600 0.683220 -92.336313 
710.200010 6.435389e-01 95.253641 0.356461 -124.056413 
710.230010 9.219176e-01 31.515200 0.078082 -7.796995 
710.260010 4.079699e-01 -14.045130 0.592030 -53.359466 
710.290010 2.771445e-01 -37.090599 0.722855 -76.407076 
710.320010 3.540126e-01 -58.475621 0.645987 -97.794239 
710.350010 7.854676e-01 -96.339243 0.214532 -135.660001 
710.380010 7.847417e-01 -162.367282 0.215258 -21.690180 
710.410010 3.538243e-01 159.807914 0.646176 -59.517124 
710.440010 2.771564e-01 138.434828 0.722844 -80.892350 
710.470010 4.079992e-01 115.398475 0.592001 -103.930843 
710.500010 9.216202e-01 69.879055 0.078380 -149.452402 
710.530010 6.443664e-01 6.168216 0.355634 -33.165381 
710.560010 3.171021e-01 -25.559959 0.682898 -64.895695 
710.590010 2.859962e-01 -46.068303 0.714004 -85.406178 
710.620010 4.834029e-01 -71.696056 0.516597 -111.036070 
710.650010 9.968126e-01 -125.537550 0.003187 -164.879702 
710.680010 5.286935e-01 176.865443 0.471306 -42.478847 
710.710010 2.935479e-01 149.596850 0.706452 -69.749579 
710.740010 3.043061e-01 129.257526 0.695694 -90.091041 
710.770010 5.847142e-01 99.884001 0.415286 -119.466704 
710.800010 9.694551e-01 38.793819 0.030545 -0.559024 
710.830010 4.419232e-01 -10.756759 0.558077 -50.111740 
710.860010 2.803966e-01 -34.914344 0.719603 -74.271461 
710.890010 3.336539e-01 -55.743281 0.666346 -95.102536 
710.920010 7.119233e-01 -90.251278 0.288077 -129.612670 
710.950010 8.586894e-01 -155.582843 0.141311 -14.946372 
710.980010 3.795484e-01 162.850454 0.620452 -56.515211 
711.010010 2.760557e-01 140.752636 0.723944 -78.615166 
711.040010 3.766275e-01 118.746131 0.623373 -100.623807 
711.070010 8.509335e-01 77.613791 0.149066 -141.758283 
711.100010 7.201124e-01 12.179391 0.279888 -27.194819 
711.130010 3.358924e-01 -22.667840 0.664108 -62.044185 
711.160010 2.798549e-01 -43.534506 0.720145 -82.912986 
711.190010 4.368638e-01 -67.499849 0.563136 -106.880465 
711.220010 9.634608e-01 -116.399864 0.036539 -155.782616 
711.250010 5.940067e-01 -177.877395 0.405993 -37.262282 
711.280010 3.063766e-01 152.422781 0.693623 -66.964240 
711.310010 2.919095e-01 132.099894 0.708091 -87.289262 
711.340010 5.186261e-01 105.238805 0.481374 -114.152485 
711.370010 9.990599e-01 48.541416 0.000940 9.147991 
711.400010 4.940558e-01 -6.113954 0.505944 -45.509513 
711.430010 2.878066e-01 -32.077102 0.712193 -71.474795 
711.460010 3.130885e-01 -52.472236 0.686912 -91.872063 
711.490010 6.249668e-01 -83.368169 0.375033 -122.770129 
711.520010 9.397137e-01 -146.176641 0.060286 -5.580734 
711.550010 4.196143e-01 167.037179 0.580386 -52.369048 
711.580010 2.781505e-01 143.677595 0.721849 -75.730765 
711.610010 3.450606e-01 122.606039 0.654939 -96.804453 
711.640010 7.527150e-01 86.351325 0.247285 -133.061300 
711.670010 8.197419e-01 20.651893 0.180258 -18.762865 
711.700010 3.658501e-01 -18.795471 0.634150 -58.212361 
711.730010 2.762825e-01 -40.440406 0.723718 -79.859428 
711.760010 3.903656e-01 -62.834985 0.609634 -102.256139 
711.790010 8.834995e-01 -105.772994 0.116500 -145.196280 
711.820010 6.877619e-01 -170.476670 0.312238 -29.902087 
711.850010 3.279392e-01 156.100856 0.672061 -63.326692 
711.880010 2.818044e-01 135.456416 0.718196 -83.973264 
711.910010 4.523691e-01 110.996862 0.547631 -108.434949 
711.940010 9.783821e-01 60.516936 0.021618 -158.917006 
711.970010 5.723294e-01 0.335468 0.427671 -39.100605 
712.000010 3.021646e-01 -28.490167 0.697835 -67.928370 
712.030010 2.949573e-01 -48.739927 0.705043 -88.180260 
712.060010 5.347260e-01 -76.151669 0.465274 -115.594133 
712.090010 9.956263e-01 -133.902491 0.004374 6.652915 
712.120010 4.814213e-01 172.735615 0.518579 -46.711108 
712.150010 2.859522e-01 147.266614 0.714048 -72.182238 
712.180010 3.166081e-01 126.858002 0.683392 -92.592980 
712.210010 6.395050e-01 95.429855 0.360495 -124.023257 
712.240010 9.283394e-01 32.206863 0.071661 -7.248378 
712.270010 4.132440e-01 -13.651614 0.586756 -53.108983 
712.300010 2.776596e-01 -36.758937 0.722340 -76.218435 
712.330010 3.482896e-01 -57.875773 0.651710 -97.337399 
712.360010 7.626342e-01 -94.531642 0.237366 -133.995397 
712.390010 8.111797e-01 -160.176738 0.188820 -19.642622 
712.420010 3.634073e-01 160.858413 0.636593 -58.609598 
712.450010 2.763726e-01 139.324820 0.723627 -80.145319 
712.480010 3.922478e-01 116.910322 0.607752 -102.561944 
712.510010 8.865722e-01 73.843213 0.113428 -145.631181 
712.540010 6.857708e-01 9.313201 0.314229 -30.163321 
712.570010 3.277529e-01 -23.978842 0.672247 -63.457491 
712.600010 2.817684e-01 -44.578597 0.718232 -84.059373 
712.630010 4.513830e-01 -68.963239 0.548617 -108.446141 
712.660010 9.769051e-01 -119.196245 0.023095 -158.681274 
712.690010 5.758269e-01 -179.434385 0.424173 -38.921540 
712.720010 3.030763e-01 151.650650 0.696924 -67.838631 
712.750010 2.940445e-01 131.438217 0.705955 -88.053190 
712.780010 5.288009e-01 104.287820 0.471199 -115.205713 
712.810010 9.974614e-01 47.109507 0.002539 7.613848 
712.840010 4.881404e-01 -6.728457 0.511860 -46.226241 
712.870010 2.871240e-01 -32.396189 0.712876 -71.896098 
712.900010 3.139056e-01 -52.720452 0.686094 -92.222487 
712.930010 6.263660e-01 -83.581168 0.373634 -123.085328 
712.960010 9.404437e-01 -146.173992 0.059556 -5.680277 
712.990010 4.213131e-01 167.103223 0.578687 -52.405186 
713.020010 2.784189e-01 143.767057 0.721581 -75.743476 
713.050010 3.425876e-01 122.839834 0.657412 -96.672824 
713.080010 7.413244e-01 87.194597 0.258676 -132.320185 
713.110010 8.335933e-01 21.834437 0.166407 -17.682468 
713.140010 3.715845e-01 -18.218311 0.628415 -57.737340 
713.170010 2.760938e-01 -39.954065 0.723906 -79.475217 
713.200010 3.818920e-01 -62.003110 0.618108 -101.526386 
713.230010 8.607628e-01 -103.513678 0.139237 -143.039078 
713.260010 7.138779e-01 -168.479527 0.286122 -28.007049 
713.290010 3.352583e-01 157.087517 0.664742 -62.442128 
713.320010 2.797731e-01 136.357179 0.720227 -83.174588 
713.350010 4.341565e-01 112.605388 0.565843 -106.928502 
713.380010 9.578143e-01 64.432899 0.042186 -155.103114 
713.410010 6.049960e-01 2.844091 0.395004 -36.694044 
713.440010 3.093935e-01 -27.148007 0.690606 -66.688264 
713.470010 2.895067e-01 -47.377619 0.710493 -86.919997 
713.500010 5.019966e-01 -73.507624 0.498003 -113.052124 
713.530010 9.997216e-01 -128.422904 0.000278 -167.969525 
713.560010 5.155258e-01 175.560832 0.484474 -43.987911 
713.590010 2.918524e-01 148.944635 0.708148 -70.606228 
713.620010 3.057451e-01 128.762578 0.694255 -90.790406 
713.650010 5.874639e-01 99.459707 0.412536 -120.095398 
