lamdapeak	 Rpeak
936.010010 0.722382 
936.280010 0.717416 
936.520010 0.723045 
936.760010 0.723508 
937.000010 0.718617 
937.270010 0.722008 
937.510010 0.723863 
937.750010 0.719943 
938.020010 0.721320 
938.260010 0.723930 
938.500010 0.720301 
938.770010 0.721276 
939.010010 0.723913 
939.250010 0.719812 
939.520010 0.721891 
939.760010 0.723742 
940.000010 0.718314 
940.270010 0.722905 
940.510010 0.723076 
940.780010 0.718144 
941.020010 0.723790 
941.260010 0.721297 
941.530010 0.721280 
941.770010 0.723756 
942.010010 0.717489 
942.280010 0.723523 
942.520010 0.721740 
942.790010 0.721235 
943.030010 0.723659 
943.300010 0.717429 
943.540010 0.723850 
943.780010 0.720177 
944.050010 0.722813 
944.290010 0.722434 
944.560010 0.720976 
944.800010 0.723564 
945.070010 0.718708 
945.310010 0.723936 
945.550010 0.717570 
945.820010 0.723851 
946.060010 0.719334 
946.330010 0.723548 
946.570010 0.720453 
946.840010 0.723213 
947.080010 0.721097 
947.350010 0.722975 
947.590010 0.721375 
947.860010 0.722909 
948.100010 0.721336 
948.370010 0.723033 
948.610010 0.720974 
948.880010 0.723311 
949.120010 0.720225 
949.390010 0.723651 
949.630010 0.718969 
949.900010 0.723909 
950.170010 0.717176 
950.410010 0.723886 
950.680010 0.719534 
950.920010 0.723329 
951.190010 0.721677 
951.430010 0.721928 
951.700010 0.723273 
951.940010 0.719302 
952.210010 0.723946 
952.480010 0.719033 
952.720010 0.723261 
952.990010 0.722291 
953.230010 0.720710 
953.500010 0.723875 
953.770010 0.718572 
954.010010 0.723241 
954.280010 0.722627 
954.520010 0.719741 
954.790010 0.723937 
955.060010 0.720663 
955.300010 0.721833 
955.570010 0.723779 
955.840010 0.718849 
956.080010 0.722783 
956.350010 0.723445 
956.620010 0.717777 
956.860010 0.723095 
957.130010 0.723324 
957.400010 0.717752 
957.640010 0.722977 
957.910010 0.723522 
958.180010 0.718778 
958.420010 0.722348 
958.690010 0.723858 
958.960010 0.720562 
959.200010 0.720839 
959.470010 0.723874 
959.740010 0.722529 
959.980010 0.717782 
960.250010 0.722829 
960.520010 0.723839 
960.790010 0.721074 
961.030010 0.719684 
961.300010 0.723393 
961.570010 0.723654 
961.840010 0.720678 
962.080010 0.719780 
962.350010 0.723273 
962.620010 0.723814 
962.890010 0.721606 
963.130010 0.718136 
963.400010 0.722292 
963.670010 0.723909 
963.940010 0.723199 
964.210010 0.720308 
964.450010 0.719354 
964.720010 0.722632 
964.990010 0.723914 
965.260010 0.723377 
965.530010 0.721153 
965.770010 0.717732 
966.040010 0.721330 
966.310010 0.723346 
966.580010 0.723946 
966.850010 0.723262 
967.120010 0.721405 
967.390010 0.718467 
967.630010 0.720032 
967.900010 0.722302 
968.170010 0.723568 
968.440010 0.723947 
968.710010 0.723538 
968.980010 0.722431 
969.250010 0.720707 
969.520010 0.718441 
969.760010 0.719320 
970.030010 0.721214 
970.300010 0.722548 
970.570010 0.723401 
970.840010 0.723844 
971.110010 0.723942 
971.380010 0.723755 
971.650010 0.723335 
971.920010 0.722734 
972.190010 0.721999 
972.460010 0.721171 
972.730010 0.720291 
973.000010 0.719396 
973.270010 0.718517 
973.510010 0.717800 
973.780010 0.718520 
974.050010 0.719084 
974.320010 0.719512 
974.590010 0.719819 
974.860010 0.720017 
975.130010 0.720112 
975.400010 0.720110 
975.670010 0.720010 
975.940010 0.719807 
976.210010 0.719496 
976.480010 0.719063 
976.750010 0.718494 
977.050010 0.717894 
977.320010 0.718738 
977.590010 0.719620 
977.860010 0.720510 
978.130010 0.721376 
978.400010 0.722180 
978.670010 0.722884 
978.940010 0.723444 
979.210010 0.723815 
979.480010 0.723947 
979.750010 0.723787 
980.020010 0.723276 
980.290010 0.722351 
980.560010 0.720942 
980.830010 0.718973 
981.130010 0.719322 
981.400010 0.721378 
981.670010 0.722878 
981.940010 0.723752 
982.210010 0.723918 
982.480010 0.723290 
982.750010 0.721769 
983.020010 0.719242 
983.320010 0.719979 
983.590010 0.722387 
983.860010 0.723711 
984.130010 0.723858 
984.400010 0.722716 
984.670010 0.720151 
984.970010 0.719752 
985.240010 0.722607 
985.510010 0.723885 
985.780010 0.723482 
986.050010 0.721255 
986.350010 0.719021 
986.620010 0.722494 
986.890010 0.723917 
987.160010 0.723176 
987.430010 0.720102 
987.730010 0.720841 
988.000010 0.723549 
988.270010 0.723678 
988.540010 0.721067 
988.840010 0.720272 
989.110010 0.723475 
989.380010 0.723634 
989.650010 0.720575 
989.950010 0.721161 
990.220010 0.723829 
990.490010 0.722948 
990.760010 0.718287 
991.060010 0.722901 
991.330010 0.723792 
991.600010 0.720559 
991.900010 0.721770 
992.170010 0.723947 
992.440010 0.721597 
992.740010 0.721053 
993.010010 0.723929 
993.280010 0.721834 
993.580010 0.721058 
993.850010 0.723944 
994.120010 0.721385 
994.420010 0.721781 
994.690010 0.723891 
994.960010 0.720046 
995.260010 0.722910 
995.530010 0.723368 
995.830010 0.719194 
996.100010 0.723830 
996.370010 0.721664 
996.670010 0.722136 
996.940010 0.723639 
997.240010 0.718873 
997.510010 0.723861 
997.780010 0.721120 
998.080010 0.722861 
998.350010 0.722989 
998.650010 0.721089 
998.920010 0.723802 
999.220010 0.718932 
999.490010 0.723935 
999.760010 0.719810 
