lamda	 DiffPhase
441.220010 5.955139e-04 
441.310010 -2.458246e-03 
441.400010 7.613145e-04 
441.490010 4.066686e-04 
441.580010 3.840077e-04 
441.670010 7.784105e-04 
441.760010 -2.449547e-03 
441.850010 5.812380e-04 
441.940010 6.131726e-04 
442.030010 3.075735e-04 
442.120010 7.742130e-04 
442.210010 4.001928e-04 
442.300010 -2.350481e-03 
442.390010 7.699477e-04 
442.480010 3.076798e-04 
442.570010 6.483141e-04 
442.660010 5.537244e-04 
442.750010 -2.429325e-03 
442.840010 8.054229e-04 
442.930010 3.544322e-04 
443.020010 5.043868e-04 
443.110010 6.998232e-04 
443.200010 -2.451938e-03 
443.290010 7.638371e-04 
443.380010 4.331085e-04 
443.470010 4.112403e-04 
443.560010 7.826936e-04 
443.650010 -2.446543e-03 
443.740010 6.917218e-04 
443.830010 5.219373e-04 
443.920010 3.641301e-04 
444.010010 8.150863e-04 
444.100010 -2.428770e-03 
444.190010 6.262796e-04 
444.280010 5.953280e-04 
444.370010 3.436321e-04 
444.460010 8.234833e-04 
444.550010 3.506815e-04 
444.640010 -2.174005e-03 
444.730010 6.400482e-04 
444.820010 3.374301e-04 
444.910010 8.259036e-04 
445.000010 3.623784e-04 
445.090010 -2.183966e-03 
445.180010 6.548111e-04 
445.270010 3.398982e-04 
445.360010 8.306696e-04 
445.450010 3.626737e-04 
445.540010 -2.164098e-03 
445.630010 6.403071e-04 
445.720010 3.507237e-04 
445.810010 8.369819e-04 
445.900010 -2.407759e-03 
445.990010 6.461343e-04 
446.080010 5.955151e-04 
446.170010 3.749903e-04 
446.260010 8.354479e-04 
446.350010 -2.421429e-03 
446.440010 7.205801e-04 
446.530010 5.230951e-04 
446.620010 4.246367e-04 
446.710010 8.084081e-04 
446.800010 -2.428252e-03 
446.890010 7.996409e-04 
446.980010 4.391689e-04 
447.070010 5.191872e-04 
447.160010 7.311570e-04 
447.250010 -2.413271e-03 
447.340010 8.492286e-04 
447.430010 3.706996e-04 
447.520010 6.670442e-04 
447.610010 5.910872e-04 
447.700010 -2.351627e-03 
447.790010 8.320817e-04 
447.880010 3.403261e-04 
447.970010 8.104900e-04 
448.060010 4.404599e-04 
448.150010 -2.203280e-03 
448.240010 7.066421e-04 
448.330010 3.702007e-04 
448.420010 8.603399e-04 
448.510010 -2.405321e-03 
448.600010 7.667485e-04 
448.690010 4.983081e-04 
448.780010 5.089950e-04 
448.870010 7.589328e-04 
448.960010 -2.397911e-03 
449.050010 8.675079e-04 
449.140010 3.661992e-04 
449.230010 7.585515e-04 
449.320010 5.144193e-04 
449.410010 -2.247244e-03 
449.500010 7.616106e-04 
449.590010 3.708146e-04 
449.680010 8.728423e-04 
449.770010 -2.396555e-03 
449.860010 7.941406e-04 
449.950010 4.829358e-04 
450.040010 5.703270e-04 
450.130010 7.138136e-04 
450.220010 -2.360017e-03 
450.310010 8.655189e-04 
450.400010 3.579694e-04 
