lamdapeak	 Rpeak
808.780010 0.713357 
808.960010 0.701976 
809.140010 0.685578 
809.320010 0.663175 
809.500010 0.633429 
809.680010 0.594584 
809.950010 0.609855 
810.130010 0.646340 
810.310010 0.674468 
810.490010 0.695479 
810.670010 0.710314 
810.850010 0.719609 
811.030010 0.723713 
811.210010 0.722681 
811.390010 0.716263 
811.570010 0.703856 
811.750010 0.684430 
811.930010 0.656415 
812.110010 0.617563 
812.380010 0.597583 
812.560010 0.642642 
812.740010 0.675825 
812.920010 0.699264 
813.100010 0.714490 
813.280010 0.722452 
813.460010 0.723558 
813.640010 0.717683 
813.820010 0.704118 
814.000010 0.681455 
814.180010 0.647398 
814.360010 0.598538 
814.630010 0.625808 
814.810010 0.667530 
814.990010 0.696127 
815.170010 0.714050 
815.350010 0.722791 
815.530010 0.722972 
815.710010 0.714370 
815.890010 0.695841 
816.070010 0.665115 
816.250010 0.618466 
816.520010 0.614938 
816.700010 0.663562 
816.880010 0.695813 
817.060010 0.715109 
817.240010 0.723443 
817.420010 0.721544 
817.600010 0.708918 
817.780010 0.683704 
817.960010 0.642318 
818.230010 0.594229 
818.410010 0.653080 
818.590010 0.691356 
818.770010 0.713868 
818.950010 0.723414 
819.130010 0.721034 
819.310010 0.706109 
819.490010 0.676157 
819.670010 0.626324 
819.940010 0.620739 
820.120010 0.673379 
820.300010 0.705287 
820.480010 0.721130 
820.660010 0.723109 
820.840010 0.711237 
821.020010 0.683249 
821.200010 0.634031 
821.470010 0.618538 
821.650010 0.674528 
821.830010 0.707291 
822.010010 0.722275 
822.190010 0.721827 
822.370010 0.705546 
822.550010 0.670065 
822.730010 0.608214 
823.000010 0.647707 
823.180010 0.693873 
823.360010 0.717770 
823.540010 0.723779 
823.720010 0.712759 
823.900010 0.682119 
824.080010 0.625030 
824.350010 0.638288 
824.530010 0.690258 
824.710010 0.716945 
824.890010 0.723797 
825.070010 0.711958 
825.250010 0.678417 
825.430010 0.615034 
825.700010 0.651001 
825.880010 0.698745 
826.060010 0.720797 
826.240010 0.722029 
826.420010 0.702367 
826.600010 0.656575 
826.870010 0.612220 
827.050010 0.679292 
827.230010 0.713716 
827.410010 0.723937 
827.590010 0.712212 
827.770010 0.675060 
827.950010 0.601991 
828.220010 0.666991 
828.400010 0.709023 
828.580010 0.723768 
828.760010 0.714922 
828.940010 0.679585 
829.120010 0.607061 
829.390010 0.666929 
829.570010 0.709913 
829.750010 0.723909 
829.930010 0.712673 
830.110010 0.672382 
830.380010 0.602050 
830.560010 0.679085 
830.740010 0.715788 
830.920010 0.723336 
831.100010 0.703703 
831.280010 0.650059 
831.550010 0.637734 
831.730010 0.698382 
831.910010 0.722444 
832.090010 0.717592 
832.270010 0.681730 
832.450010 0.601858 
832.720010 0.677944 
832.900010 0.716566 
833.080010 0.722670 
833.260010 0.697987 
833.440010 0.633002 
833.710010 0.660288 
833.890010 0.710349 
834.070010 0.723867 
834.250010 0.705477 
834.430010 0.647634 
834.700010 0.650264 
834.880010 0.706978 
835.060010 0.723946 
835.240010 0.707424 
835.420010 0.650258 
835.690010 0.650629 
835.870010 0.707944 
836.050010 0.723917 
836.230010 0.704718 
836.410010 0.641702 
836.680010 0.661249 
836.860010 0.712812 
837.040010 0.723121 
837.220010 0.696177 
837.400010 0.619449 
837.670010 0.679153 
837.850010 0.719328 
838.030010 0.719217 
838.210010 0.678247 
838.480010 0.623970 
838.660010 0.699436 
838.840010 0.723739 
839.020010 0.707921 
839.200010 0.643814 
839.470010 0.666744 
839.650010 0.716384 
839.830010 0.720880 
840.010010 0.681922 
840.280010 0.624228 
840.460010 0.701318 
840.640010 0.723937 
840.820010 0.703200 
841.000010 0.627696 
841.270010 0.681947 
841.450010 0.721349 
841.630010 0.714543 
841.810010 0.657286 
842.080010 0.661612 
842.260010 0.716171 
842.440010 0.720094 
842.620010 0.674986 
842.890010 0.643649 
843.070010 0.710775 
843.250010 0.722465 
843.430010 0.684866 
843.700010 0.631050 
843.880010 0.706943 
844.060010 0.723277 
844.240010 0.689182 
844.510010 0.625958 
844.690010 0.705780 
844.870010 0.723366 
845.050010 0.688929 
845.320010 0.629237 
845.500010 0.707599 
845.680010 0.722851 
845.860010 0.684063 
846.130010 0.640295 
846.310010 0.711888 
846.490010 0.721145 
846.670010 0.673500 
846.940010 0.657216 
847.120010 0.717383 
847.300010 0.716927 
847.480010 0.654888 
847.750010 0.677169 
847.930010 0.722196 
848.110010 0.708018 
848.290010 0.624051 
848.560010 0.696908 
848.740010 0.723890 
848.920010 0.691011 
849.190010 0.638080 
849.370010 0.713178 
849.550010 0.719339 
849.730010 0.660411 
850.000010 0.677537 
850.180010 0.722756 
850.360010 0.704130 
850.630010 0.613150 
850.810010 0.706437 
850.990010 0.721976 
851.170010 0.671096 
851.440010 0.671021 
851.620010 0.722078 
851.800010 0.705450 
852.070010 0.614617 
852.250010 0.708028 
852.430010 0.720977 
852.610010 0.663285 
852.880010 0.681125 
853.060010 0.723601 
853.240010 0.696202 
853.510010 0.641624 
853.690010 0.716574 
853.870010 0.714264 
854.050010 0.631967 
854.320010 0.701854 
854.500010 0.722425 
854.680010 0.668565 
854.950010 0.680864 
855.130010 0.723772 
855.310010 0.691977 
855.580010 0.654965 
855.760010 0.720417 
855.940010 0.706634 
856.210010 0.625730 
856.390010 0.713978 
856.570010 0.715429 
856.750010 0.630647 
857.020010 0.705826 
857.200010 0.720335 
857.380010 0.651619 
857.650010 0.697199 
857.830010 0.722756 
858.010010 0.665827 
858.280010 0.689224 
858.460010 0.723713 
858.640010 0.675072 
858.910010 0.682869 
859.090010 0.723942 
859.270010 0.680510 
859.540010 0.678889 
859.720010 0.723927 
859.900010 0.682821 
860.170010 0.677745 
860.350010 0.723922 
860.530010 0.682297 
860.800010 0.679567 
860.980010 0.723947 
861.160010 0.678878 
861.430010 0.684133 
861.610010 0.723799 
861.790010 0.672153 
862.060010 0.690904 
862.240010 0.723044 
862.420010 0.661303 
862.690010 0.699071 
862.870010 0.721014 
863.050010 0.645000 
863.320010 0.707637 
863.500010 0.716776 
863.680010 0.621220 
863.950010 0.715474 
864.130010 0.709062 
864.400010 0.644329 
864.580010 0.721358 
864.760010 0.696115 
865.030010 0.671405 
865.210010 0.723930 
865.390010 0.675407 
865.660010 0.694204 
865.840010 0.721581 
866.020010 0.643139 
866.290010 0.711379 
866.470010 0.712181 
866.740010 0.641982 
866.920010 0.721660 
867.100010 0.692588 
867.370010 0.680853 
867.550010 0.723492 
867.730010 0.657764 
868.000010 0.707498 
868.180010 0.714478 
868.450010 0.639273 
868.630010 0.721739 
868.810010 0.690429 
869.080010 0.686427 
869.260010 0.722463 
869.440010 0.643648 
869.710010 0.714257 
869.890010 0.706531 
870.160010 0.664996 
870.340010 0.723944 
870.520010 0.666873 
870.790010 0.706308 
870.970010 0.713824 
871.240010 0.649249 
871.420010 0.723332 
871.600010 0.677270 
871.870010 0.701652 
872.050010 0.716276 
872.320010 0.643627 
872.500010 0.723031 
872.680010 0.678501 
872.950010 0.702222 
873.130010 0.715410 
873.400010 0.649708 
873.580010 0.723612 
873.760010 0.671029 
874.030010 0.707768 
874.210010 0.710692 
874.480010 0.665710 
874.660010 0.723828 
874.840010 0.652309 
875.110010 0.715936 
875.290010 0.699440 
875.560010 0.687099 
875.740010 0.720628 
876.010010 0.633015 
876.190010 0.722708 
876.370010 0.676101 
876.640010 0.707899 
876.820010 0.708854 
877.090010 0.675163 
877.270010 0.722673 
877.450010 0.630112 
877.720010 0.721746 
877.900010 0.679790 
878.170010 0.707481 
878.350010 0.708214 
878.620010 0.679323 
878.800010 0.721614 
879.070010 0.635152 
879.250010 0.723360 
879.430010 0.666096 
879.700010 0.715016 
879.880010 0.696952 
880.150010 0.696950 
880.330010 0.714788 
880.600010 0.668681 
880.780010 0.722892 
881.050010 0.629127 
881.230010 0.723215 
881.410010 0.664773 
881.680010 0.716863 
881.860010 0.691236 
882.130010 0.704408 
882.310010 0.708359 
882.580010 0.686092 
882.760010 0.718492 
883.030010 0.661973 
883.210010 0.723226 
883.480010 0.632060 
883.660010 0.723662 
883.840010 0.654993 
884.110010 0.720594 
884.290010 0.677026 
884.560010 0.714635 
884.740010 0.693027 
885.010010 0.706291 
885.190010 0.704473 
885.460010 0.696026 
885.640010 0.712456 
885.910010 0.684292 
886.090010 0.717803 
886.360010 0.671553 
886.540010 0.721155 
886.810010 0.658300 
886.990010 0.723024 
887.260010 0.645045 
887.440010 0.723829 
887.710010 0.632311 
887.890010 0.723915 
888.070010 0.640335 
888.340010 0.723569 
888.520010 0.648951 
888.790010 0.723025 
888.970010 0.655198 
889.240010 0.722470 
889.420010 0.659406 
889.690010 0.722043 
889.870010 0.661796 
890.140010 0.721832 
890.320010 0.662494 
890.590010 0.721879 
890.770010 0.661539 
891.040010 0.722173 
891.220010 0.658884 
891.490010 0.722657 
891.670010 0.654395 
891.940010 0.723224 
892.120010 0.647843 
892.390010 0.723721 
892.570010 0.638891 
892.840010 0.723947 
893.110010 0.639033 
893.290010 0.723657 
893.560010 0.652020 
893.740010 0.722551 
894.010010 0.665236 
894.190010 0.720273 
894.460010 0.678171 
894.640010 0.716394 
894.910010 0.690340 
895.090010 0.710386 
895.360010 0.701282 
895.540010 0.701587 
895.810010 0.710560 
895.990010 0.689141 
896.260010 0.717742 
896.440010 0.671920 
896.710010 0.722376 
896.890010 0.648397 
897.160010 0.723944 
897.430010 0.651547 
897.610010 0.721806 
897.880010 0.677435 
898.060010 0.715108 
898.330010 0.697694 
898.510010 0.702654 
898.780010 0.712318 
898.960010 0.682709 
899.230010 0.721185 
899.410010 0.652713 
899.680010 0.723927 
899.950010 0.658972 
900.130010 0.719781 
900.400010 0.689653 
900.580010 0.707363 
900.850010 0.710300 
901.030010 0.684324 
901.300010 0.721590 
901.480010 0.646803 
901.750010 0.723499 
902.020010 0.672484 
902.200010 0.715055 
902.470010 0.702762 
902.650010 0.693909 
902.920010 0.719557 
903.100010 0.655594 
903.370010 0.723767 
903.640010 0.671528 
903.820010 0.714647 
904.090010 0.705142 
904.270010 0.689246 
904.540010 0.721610 
904.720010 0.641274 
904.990010 0.722265 
905.260010 0.687294 
905.440010 0.705681 
905.710010 0.715415 
905.890010 0.666704 
906.160010 0.723926 
906.430010 0.672159 
906.610010 0.713011 
906.880010 0.709945 
907.060010 0.678276 
907.330010 0.723763 
907.600010 0.664564 
907.780010 0.715282 
908.050010 0.708167 
908.230010 0.680273 
908.500010 0.723763 
908.770010 0.666891 
908.950010 0.713905 
909.220010 0.710939 
909.400010 0.673461 
909.670010 0.723928 
909.940010 0.678367 
910.120010 0.708043 
910.390010 0.716875 
910.570010 0.655407 
910.840010 0.722303 
911.110010 0.695337 
911.290010 0.694432 
911.560010 0.722615 
911.830010 0.659992 
912.010010 0.714869 
912.280010 0.712324 
912.460010 0.666386 
912.730010 0.723134 
913.000010 0.693350 
913.180010 0.694763 
913.450010 0.723004 
913.720010 0.667100 
913.900010 0.711261 
914.170010 0.716937 
914.350010 0.649512 
914.620010 0.719947 
914.890010 0.706777 
915.070010 0.674967 
915.340010 0.723488 
915.610010 0.694126 
915.790010 0.691661 
916.060010 0.723767 
916.330010 0.680518 
916.510010 0.702446 
916.780010 0.722207 
917.050010 0.667456 
917.230010 0.709223 
917.500010 0.719922 
917.770010 0.656352 
917.950010 0.713275 
918.220010 0.717773 
918.490010 0.648411 
918.670010 0.715439 
918.940010 0.716374 
919.210010 0.644501 
919.390010 0.716204 
919.660010 0.716073 
919.930010 0.645049 
920.110010 0.715757 
920.380010 0.716940 
920.650010 0.649983 
920.830010 0.713992 
921.100010 0.718763 
921.370010 0.658746 
921.550010 0.710513 
921.820010 0.721061 
922.090010 0.670374 
922.270010 0.704597 
922.540010 0.723107 
922.810010 0.683606 
922.990010 0.695125 
923.260010 0.723943 
923.530010 0.697026 
923.710010 0.680447 
923.980010 0.722355 
924.250010 0.709158 
924.430010 0.658115 
924.700010 0.716792 
924.970010 0.718516 
925.240010 0.665425 
925.420010 0.705159 
925.690010 0.723538 
925.960010 0.691739 
926.140010 0.684416 
926.410010 0.722397 
926.680010 0.711036 
926.860010 0.649843 
927.130010 0.712612 
927.400010 0.722020 
927.670010 0.684294 
927.850010 0.690331 
928.120010 0.722983 
928.390010 0.710422 
928.570010 0.649025 
928.840010 0.711024 
929.110010 0.722976 
929.380010 0.691949 
929.560010 0.680708 
929.830010 0.720453 
930.100010 0.717265 
930.370010 0.670487 
930.550010 0.698643 
930.820010 0.723637 
931.090010 0.709328 
931.360010 0.649954 
931.540010 0.708416 
931.810010 0.723811 
932.080010 0.701960 
932.260010 0.662792 
932.530010 0.713278 
932.800010 0.723107 
933.070010 0.697284 
933.250010 0.669407 
933.520010 0.715027 
933.790010 0.722768 
934.060010 0.696542 
934.240010 0.669368 
934.510010 0.714372 
934.780010 0.723177 
935.050010 0.699917 
935.230010 0.662688 
935.500010 0.711053 
935.770010 0.723861 
936.040010 0.706507 
936.310010 0.653548 
936.490010 0.703818 
936.760010 0.723508 
937.030010 0.714483 
937.300010 0.674408 
937.480010 0.690207 
937.750010 0.719943 
938.020010 0.721320 
938.290010 0.695446 
938.470010 0.666000 
938.740010 0.709921 
939.010010 0.723913 
939.280010 0.712860 
939.550010 0.674155 
939.730010 0.688430 
940.000010 0.718314 
940.270010 0.722905 
940.540010 0.704096 
940.810010 0.657379 
940.990010 0.698742 
941.260010 0.721297 
941.530010 0.721280 
941.800010 0.699272 
941.980010 0.655110 
942.250010 0.701541 
942.520010 0.721740 
942.790010 0.721235 
943.060010 0.700461 
943.330010 0.655173 
943.510010 0.698129 
943.780010 0.720177 
944.050010 0.722813 
944.320010 0.707138 
944.590010 0.670355 
944.770010 0.686991 
945.040010 0.714926 
945.310010 0.723936 
945.580010 0.716332 
945.850010 0.691133 
946.030010 0.663299 
946.300010 0.701799 
946.570010 0.720453 
946.840010 0.723213 
947.110010 0.711039 
947.380010 0.682289 
947.560010 0.672877 
947.830010 0.705632 
948.100010 0.721336 
948.370010 0.723033 
948.640010 0.711429 
948.910010 0.685176 
949.090010 0.667735 
949.360010 0.701255 
949.630010 0.718969 
949.900010 0.723909 
950.170010 0.717176 
950.440010 0.698258 
950.710010 0.665061 
950.890010 0.685640 
951.160010 0.710009 
951.430010 0.721928 
951.700010 0.723273 
951.970010 0.714579 
952.240010 0.695208 
952.510010 0.663352 
952.690010 0.685328 
952.960010 0.708417 
953.230010 0.720710 
953.500010 0.723875 
953.770010 0.718572 
954.040010 0.704618 
954.310010 0.681026 
954.490010 0.666661 
954.760010 0.694812 
955.030010 0.712551 
955.300010 0.721833 
955.570010 0.723779 
955.840010 0.718849 
956.110010 0.706953 
956.380010 0.687480 
956.650010 0.659302 
956.830010 0.684639 
957.100010 0.704454 
957.370010 0.716847 
957.640010 0.722977 
957.910010 0.723522 
958.180010 0.718778 
958.450010 0.708717 
958.720010 0.693013 
958.990010 0.671056 
959.170010 0.672353 
959.440010 0.693437 
959.710010 0.708227 
959.980010 0.717782 
960.250010 0.722829 
960.520010 0.723839 
960.790010 0.721074 
961.060010 0.714630 
961.330010 0.704456 
961.600010 0.690374 
961.870010 0.672082 
962.050010 0.668230 
962.320010 0.686828 
962.590010 0.700885 
962.860010 0.711137 
963.130010 0.718136 
963.400010 0.722292 
963.670010 0.723909 
963.940010 0.723199 
964.210010 0.720308 
964.480010 0.715327 
964.750010 0.708300 
965.020010 0.699237 
965.290010 0.688119 
965.560010 0.674904 
965.740010 0.660946 
966.010010 0.675826 
966.280010 0.687995 
966.550010 0.697858 
966.820010 0.705745 
967.090010 0.711926 
967.360010 0.716626 
967.630010 0.720032 
967.900010 0.722302 
968.170010 0.723568 
968.440010 0.723947 
968.710010 0.723538 
968.980010 0.722431 
969.250010 0.720707 
969.520010 0.718441 
969.790010 0.715701 
970.060010 0.712554 
970.330010 0.709065 
970.600010 0.705295 
970.870010 0.701306 
971.140010 0.697159 
971.410010 0.692913 
971.680010 0.688628 
971.950010 0.684362 
972.220010 0.680173 
972.490010 0.676118 
972.760010 0.672249 
973.030010 0.668618 
973.300010 0.665274 
973.480010 0.662664 
973.750010 0.665372 
974.020010 0.667575 
974.290010 0.669306 
974.560010 0.670591 
974.830010 0.671448 
975.100010 0.671891 
975.370010 0.671926 
975.640010 0.671555 
975.910010 0.670771 
976.180010 0.669565 
976.450010 0.667918 
976.720010 0.665808 
977.080010 0.663665 
977.350010 0.666829 
977.620010 0.670299 
977.890010 0.674029 
978.160010 0.677969 
978.430010 0.682067 
978.700010 0.686269 
978.970010 0.690519 
979.240010 0.694761 
979.510010 0.698937 
979.780010 0.702988 
980.050010 0.706857 
980.320010 0.710485 
980.590010 0.713813 
980.860010 0.716779 
981.130010 0.719322 
981.400010 0.721378 
981.670010 0.722878 
981.940010 0.723752 
982.210010 0.723918 
982.480010 0.723290 
982.750010 0.721769 
983.020010 0.719242 
983.290010 0.715578 
983.560010 0.710621 
983.830010 0.704189 
984.100010 0.696063 
984.370010 0.685976 
984.640010 0.673609 
985.000010 0.672050 
985.270010 0.685432 
985.540010 0.696785 
985.810010 0.706153 
986.080010 0.713564 
986.350010 0.719021 
986.620010 0.722494 
986.890010 0.723917 
987.160010 0.723176 
987.430010 0.720102 
987.700010 0.714450 
987.970010 0.705890 
988.240010 0.693975 
988.510010 0.678115 
988.870010 0.674763 
989.140010 0.692044 
989.410010 0.705374 
989.680010 0.715025 
989.950010 0.721161 
990.220010 0.723829 
990.490010 0.722948 
990.760010 0.718287 
991.030010 0.709439 
991.300010 0.695773 
991.570010 0.676375 
991.930010 0.681881 
992.200010 0.700358 
992.470010 0.713263 
992.740010 0.721053 
993.010010 0.723929 
993.280010 0.721834 
993.550010 0.714415 
993.820010 0.700972 
994.090010 0.680364 
994.450010 0.682285 
994.720010 0.702823 
994.990010 0.716140 
995.260010 0.722910 
995.530010 0.723368 
995.800010 0.717294 
996.070010 0.703955 
996.340010 0.681982 
996.700010 0.684367 
996.970010 0.705988 
997.240010 0.718873 
997.510010 0.723861 
997.780010 0.721120 
998.050010 0.710114 
998.320010 0.689484 
998.680010 0.679682 
998.950010 0.704573 
999.220010 0.718932 
999.490010 0.723935 
999.760010 0.719810 
1000.030010 0.705800 
1000.300010 0.679983 
1000.660010 0.692046 
1000.930010 0.713187 
1001.200010 0.722973 
1001.470010 0.722261 
1001.740010 0.710636 
1002.010010 0.686262 
1002.370010 0.688889 
1002.640010 0.712462 
1002.910010 0.723047 
1003.180010 0.721752 
1003.450010 0.708049 
1003.720010 0.679574 
1004.080010 0.696870 
1004.350010 0.717363 
1004.620010 0.723948 
1004.890010 0.717275 
1005.160010 0.695916 
1005.520010 0.683142 
1005.790010 0.711320 
1006.060010 0.723234 
1006.330010 0.720522 
1006.600010 0.702328 
1006.960010 0.676537 
1007.230010 0.708816 
1007.500010 0.722846 
1007.770010 0.720832 
1008.040010 0.701990 
1008.400010 0.679484 
1008.670010 0.711232 
1008.940010 0.723565 
1009.210010 0.718562 
1009.480010 0.694767 
1009.840010 0.690854 
1010.110010 0.717209 
1010.380010 0.723751 
1010.650010 0.711483 
1010.920010 0.677191 
1011.280010 0.706361 
1011.550010 0.722934 
1011.820010 0.719350 
1012.090010 0.694299 
1012.450010 0.694791 
1012.720010 0.719745 
1012.990010 0.722517 
1013.260010 0.703342 
1013.620010 0.685673 
1013.890010 0.716746 
1014.160010 0.723504 
1014.430010 0.707280 
1014.790010 0.681323 
1015.060010 0.715533 
1015.330010 0.723647 
1015.600010 0.707478 
1015.960010 0.682810 
1016.230010 0.716662 
1016.500010 0.723242 
1016.770010 0.704019 
1017.130010 0.689745 
1017.400010 0.719606 
1017.670010 0.721569 
1017.940010 0.695733 
1018.300010 0.700377 
1018.570010 0.722815 
1018.840010 0.716858 
1019.110010 0.679959 
1019.470010 0.711945 
1019.740010 0.723822 
1020.010010 0.706089 
1020.370010 0.691257 
1020.640010 0.721052 
1020.910010 0.719170 
1021.180010 0.684352 
1021.540010 0.711330 
1021.810010 0.723759 
1022.080010 0.703845 
1022.440010 0.696752 
1022.710010 0.722801 
1022.980010 0.714993 
1023.340010 0.679227 
1023.610010 0.718430 
1023.880010 0.720792 
1024.150010 0.686688 
1024.510010 0.712357 
1024.780010 0.723289 
1025.050010 0.697579 
1025.410010 0.706030 
1025.680010 0.723940 
1025.950010 0.704249 
1026.310010 0.700660 
1026.580010 0.723785 
1026.850010 0.707965 
1027.210010 0.697174 
1027.480010 0.723515 
1027.750010 0.709472 
1028.110010 0.696143 
1028.380010 0.723486 
1028.650010 0.709084 
1029.010010 0.697730 
1029.280010 0.723729 
1029.550010 0.706728 
1029.910010 0.701670 
1030.180010 0.723947 
1030.450010 0.701930 
1030.810010 0.707303 
1031.080010 0.723522 
1031.350010 0.693776 
1031.710010 0.713646 
1031.980010 0.721504 
1032.250010 0.680785 
1032.610010 0.719458 
1032.880010 0.716569 
1033.240010 0.689762 
1033.510010 0.723289 
1033.780010 0.706882 
1034.140010 0.705631 
1034.410010 0.723432 
1034.680010 0.689812 
1035.040010 0.717530 
1035.310010 0.717749 
1035.670010 0.690083 
1035.940010 0.723587 
1036.210010 0.703261 
1036.570010 0.710927 
1036.840010 0.721550 
1037.200010 0.679326 
1037.470010 0.722357 
1037.740010 0.708133 
1038.100010 0.707841 
1038.370010 0.722324 
1038.640010 0.677791 
1039.000010 0.722349 
1039.270010 0.707183 
1039.630010 0.709993 
1039.900010 0.721199 
1040.260010 0.685324 
1040.530010 0.723572 
1040.800010 0.699899 
1041.160010 0.716169 
1041.430010 0.716629 
1041.790010 0.699699 
1042.060010 0.723474 
1042.330010 0.682364 
1042.690010 0.722501 
1042.960010 0.704146 
1043.320010 0.714909 
1043.590010 0.716908 
1043.950010 0.701387 
1044.220010 0.722921 
1044.580010 0.682341 
1044.850010 0.723695 
1045.120010 0.695122 
1045.480010 0.720285 
1045.750010 0.708537 
1046.110010 0.713477 
1046.380010 0.716998 
1046.740010 0.703920 
1047.010010 0.721757 
1047.370010 0.692205 
1047.640010 0.723751 
1047.910010 0.679885 
1048.270010 0.723715 
1048.540010 0.691858 
1048.900010 0.722254 
1049.170010 0.700593 
1049.530010 0.719879 
1049.800010 0.706888 
1050.160010 0.717036 
1050.430010 0.711345 
1050.790010 0.714111 
1051.060010 0.714422 
1051.420010 0.711436 
1051.690010 0.716465 
1052.050010 0.709282 
1052.320010 0.717722 
1052.680010 0.707851 
1052.950010 0.718360 
1053.310010 0.707272 
1053.580010 0.718468 
1053.940010 0.707596 
1054.210010 0.718064 
1054.570010 0.708792 
1054.840010 0.717090 
1055.200010 0.710750 
1055.470010 0.715418 
1055.830010 0.713288 
1056.100010 0.712839 
1056.460010 0.716156 
1056.730010 0.709061 
1057.090010 0.719044 
1057.360010 0.703691 
1057.720010 0.721589 
1057.990010 0.696212 
1058.350010 0.723376 
1058.620010 0.685949 
1058.980010 0.723932 
1059.340010 0.689730 
1059.610010 0.722709 
1059.970010 0.701665 
1060.240010 0.719053 
1060.600010 0.711599 
1060.870010 0.712148 
1061.230010 0.718977 
1061.500010 0.700932 
1061.860010 0.723205 
1062.130010 0.683959 
1062.490010 0.723586 
1062.850010 0.699187 
1063.120010 0.719213 
1063.480010 0.713247 
1063.750010 0.708815 
1064.110010 0.721656 
1064.380010 0.690522 
1064.740010 0.723845 
1065.100010 0.698435 
1065.370010 0.718818 
1065.730010 0.715157 
1066.000010 0.704870 
1066.360010 0.723232 
1066.720010 0.686046 
1066.990010 0.722113 
1067.350010 0.709955 
1067.620010 0.710262 
1067.980010 0.722164 
1068.250010 0.684582 
1068.610010 0.722676 
1068.970010 0.709358 
1069.240010 0.709980 
1069.600010 0.722628 
1069.960010 0.686008 
1070.230010 0.721459 
1070.590010 0.713696 
1070.860010 0.703877 
1071.220010 0.723863 
1071.580010 0.698309 
1071.850010 0.716603 
1072.210010 0.720293 
1072.480010 0.688371 
1072.840010 0.722418 
1073.200010 0.713025 
1073.470010 0.703122 
1073.830010 0.723947 
1074.190010 0.703951 
1074.460010 0.711946 
1074.820010 0.723075 
1075.180010 0.694757 
1075.450010 0.716980 
1075.810010 0.721223 
1076.170010 0.686923 
1076.440010 0.719645 
1076.800010 0.719443 
1077.070010 0.686987 
1077.430010 0.720848 
1077.790010 0.718440 
1078.060010 0.689025 
1078.420010 0.721075 
1078.780010 0.718553 
1079.050010 0.687839 
1079.410010 0.720429 
1079.770010 0.719742 
1080.130010 0.686382 
1080.400010 0.718638 
1080.760010 0.721593 
1081.120010 0.694008 
1081.390010 0.715042 
1081.750010 0.723344 
1082.110010 0.703080 
1082.380010 0.708545 
1082.740010 0.723899 
1083.100010 0.712162 
1083.370010 0.697492 
1083.730010 0.721810 
1084.090010 0.719634 
1084.450010 0.691055 
1084.720010 0.715166 
1085.080010 0.723696 
1085.440010 0.708198 
1085.710010 0.701308 
1086.070010 0.722238 
1086.430010 0.719852 
1086.790010 0.694209 
1087.060010 0.712464 
1087.420010 0.723934 
1087.780010 0.714251 
1088.050010 0.690134 
1088.410010 0.717676 
1088.770010 0.723554 
1089.130010 0.709796 
1089.400010 0.696593 
1089.760010 0.719631 
1090.120010 0.723082 
1090.480010 0.708307 
1090.750010 0.697673 
1091.110010 0.719544 
1091.470010 0.723320 
1091.830010 0.710337 
1092.100010 0.693742 
1092.460010 0.717368 
1092.820010 0.723901 
1093.180010 0.715103 
1093.540010 0.689951 
1093.810010 0.711796 
1094.170010 0.723310 
1094.530010 0.720616 
1094.890010 0.703788 
1095.160010 0.700071 
1095.520010 0.718852 
1095.880010 0.723883 
1096.240010 0.716411 
1096.600010 0.695839 
1096.870010 0.706325 
1097.230010 0.720893 
1097.590010 0.723572 
1097.950010 0.715175 
1098.310010 0.695080 
1098.580010 0.705939 
1098.940010 0.720189 
1099.300010 0.723870 
1099.660010 0.717838 
1100.020010 0.701833 
1100.290010 0.698722 
1100.650010 0.715928 
1101.010010 0.723392 
1101.370010 0.722279 
1101.730010 0.712866 
1102.090010 0.694649 
1102.360010 0.704078 
1102.720010 0.717855 
1103.080010 0.723630 
1103.440010 0.722259 
1103.800010 0.713977 
1104.160010 0.698482 
1104.430010 0.699370 
1104.790010 0.714171 
1105.150010 0.722036 
1105.510010 0.723853 
1105.870010 0.720059 
1106.230010 0.710716 
1106.590010 0.695561 
1106.860010 0.700517 
1107.220010 0.713564 
1107.580010 0.721126 
1107.940010 0.723911 
1108.300010 0.722341 
1108.660010 0.716601 
1109.020010 0.706687 
1109.380010 0.692423 
1109.650010 0.701446 
1110.010010 0.712614 
1110.370010 0.719729 
1110.730010 0.723322 
1111.090010 0.723758 
1111.450010 0.721275 
1111.810010 0.716005 
1112.170010 0.707998 
1112.530010 0.697239 
1112.800010 0.694845 
1113.160010 0.705731 
1113.520010 0.713707 
1113.880010 0.719187 
1114.240010 0.722494 
1114.600010 0.723877 
1114.960010 0.723533 
1115.320010 0.721617 
1115.680010 0.718250 
1116.040010 0.713533 
1116.400010 0.707546 
1116.760010 0.700361 
1117.120010 0.692043 
1117.390010 0.696721 
1117.750010 0.703800 
1118.110010 0.709491 
1118.470010 0.713993 
1118.830010 0.717471 
1119.190010 0.720069 
1119.550010 0.721912 
1119.910010 0.723110 
1120.270010 0.723759 
1120.630010 0.723947 
1120.990010 0.723754 
1121.350010 0.723251 
1121.710010 0.722506 
1122.070010 0.721579 
1122.430010 0.720527 
1122.790010 0.719403 
1123.150010 0.718255 
1123.510010 0.717126 
1123.870010 0.716057 
1124.230010 0.715081 
1124.590010 0.714229 
1124.950010 0.713526 
1125.310010 0.712993 
1125.670010 0.712645 
1126.030010 0.712490 
1126.390010 0.712533 
1126.750010 0.712773 
1127.110010 0.713203 
1127.470010 0.713810 
1127.830010 0.714578 
1128.190010 0.715483 
